path	fitness
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,27,33,32,28,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17198741.39856212
25,20,22,12,23,3,24,27,33,32,28,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17198741.39856212
25,20,22,12,23,3,24,27,33,32,28,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17198741.39856212
25,20,22,12,23,3,24,27,33,32,28,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17198741.39856212
25,20,22,12,23,3,24,27,33,32,28,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17198741.39856212
25,20,22,12,23,3,24,27,33,32,28,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17198741.39856212
25,20,22,12,23,3,24,27,33,32,28,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17198741.39856212
25,20,22,12,23,3,24,27,33,32,28,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17198741.39856212
25,20,22,12,23,3,24,27,33,32,28,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17198741.39856212
25,20,22,12,23,3,24,27,33,32,28,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17198741.39856212
25,20,22,12,23,3,24,27,33,32,28,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17198741.39856212
25,20,22,12,23,3,24,27,33,32,28,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17198741.39856212
